JobId,MatchedJobs,OtherSuggested,Date,datepart,month,year
1930885,8147,15535,12-07-2014,12,07,2014
1930885,8202,36016,13-07-2014,13,07,2014
1930885,8305,159307,14-07-2014,14,07,2014
1930885,8071,115400,22-07-2014,22,07,2014
1930885,7890,103788,23-07-2014,23,07,2014
1930885,6466,29176,24-07-2014,24,07,2014
1930885,8066,16439,01-08-2014,01,08,2014
1930885,8174,12640,02-08-2014,02,08,2014
1930885,8212,29995,03-08-2014,03,08,2014
1930885,7969,53487,15-09-2014,15,09,2014
1930885,6429,143207,16-09-2014,16,09,2014
1930885,7586,163113,17-09-2014,17,09,2014
1930885,6321,49320,25-09-2014,25,09,2014
1930885,7609,91814,26-09-2014,26,09,2014
1930885,7638,6522,27-09-2014,27,09,2014
1930885,7732,176907,06-10-2014,06,10,2014
1930885,6411,19070,07-10-2014,07,10,2014
1930885,7505,80572,08-10-2014,08,10,2014
1930885,6380,13005,16-10-2014,16,10,2014
1930885,7509,16373,17-10-2014,17,10,2014
1930885,7557,33,18-10-2014,18,10,2014
1930885,7201,22383,26-11-2014,26,11,2014
1930885,6395,150571,27-11-2014,27,11,2014
1930885,7284,153143,28-11-2014,28,11,2014
1930885,7303,99887,06-12-2014,06,12,2014
1930885,7543,16,07-12-2014,07,12,2014
1930885,7792,7672,08-12-2014,08,12,2014
1930885,4970,66860,24-02-2015,24,02,2015
1930885,4842,7341,05-03-2015,05,03,2015
1930885,2439,145952,04-07-2015,04,07,2015
1930885,2410,144870,07-07-2015,07,07,2015
1930885,2410,145133,09-07-2015,09,07,2015
1930885,2422,146054,11-07-2015,11,07,2015
1930885,2412,139868,14-07-2015,14,07,2015
1930885,0,0,16-07-2015,16,07,2015
1930885,2302,135919,28-07-2015,28,07,2015
1930885,2324,138032,30-07-2015,30,07,2015
1930885,2246,69228,08-08-2015,08,08,2015
3529715,82,42408,30-06-2015,30,06,2015
3529715,0,0,03-07-2015,03,07,2015
3529715,0,0,03-07-2015,03,07,2015
3625861,0,0,16-07-2015,16,07,2015
3625861,17,68,23-07-2015,23,07,2015
3625861,16,70,25-07-2015,25,07,2015
3533355,26,52,30-06-2015,30,06,2015
3533355,28,33,02-07-2015,02,07,2015
3533355,26,16,04-07-2015,04,07,2015
3533355,28,34,07-07-2015,07,07,2015
3533355,26,28,09-07-2015,09,07,2015
3533355,30,15,14-07-2015,14,07,2015
3533355,29,26,16-07-2015,16,07,2015
3673071,123,410,23-07-2015,23,07,2015
3673071,119,406,25-07-2015,25,07,2015
3673071,117,394,28-07-2015,28,07,2015
3673071,121,406,30-07-2015,30,07,2015
3673071,121,400,04-08-2015,04,08,2015
3673071,121,425,08-08-2015,08,08,2015
3605489,74,1590,16-07-2015,16,07,2015
3605489,79,926,18-07-2015,18,07,2015
3605489,587,61327,25-07-2015,25,07,2015
3637695,28,493,16-07-2015,16,07,2015
3637695,31,497,18-07-2015,18,07,2015
3585881,8,832,11-07-2015,11,07,2015
3610563,296,58,11-07-2015,11,07,2015
3544665,1733,46834,30-06-2015,30,06,2015
3544665,1735,42895,02-07-2015,02,07,2015
3653393,0,0,21-07-2015,21,07,2015
3580215,82,6970,07-07-2015,07,07,2015
3580215,87,4633,09-07-2015,09,07,2015
3532267,27,3,30-06-2015,30,06,2015
3532267,30,291,11-07-2015,11,07,2015
3532267,32,64,28-07-2015,28,07,2015
3532267,29,238,30-07-2015,30,07,2015
3580095,20,52,07-07-2015,07,07,2015
3580095,21,20,09-07-2015,09,07,2015
3582147,11296,56932,07-07-2015,07,07,2015
3582147,11299,2894,09-07-2015,09,07,2015
3624829,1,86,14-07-2015,14,07,2015
3624829,1,81,16-07-2015,16,07,2015
3624829,1,83,28-07-2015,28,07,2015
3624829,1,88,30-07-2015,30,07,2015
3624829,1,87,01-08-2015,01,08,2015
3624829,1,84,04-08-2015,04,08,2015
3624829,1,81,06-08-2015,06,08,2015
3624829,1,78,08-08-2015,08,08,2015
3639113,3,16,16-07-2015,16,07,2015
3639113,3,1,18-07-2015,18,07,2015
3579737,18,4389,07-07-2015,07,07,2015
3579737,19,4491,09-07-2015,09,07,2015
3579687,1,35,07-07-2015,07,07,2015
3579687,1,34,09-07-2015,09,07,2015
3579115,1,0,07-07-2015,07,07,2015
3600698,1414,35297,11-07-2015,11,07,2015
3600698,1480,6988,06-08-2015,06,08,2015
3509931,10,204334,23-06-2015,23,06,2015
3509931,10,160951,25-06-2015,25,06,2015
3509931,11,149440,04-07-2015,04,07,2015
3625525,10,450,16-07-2015,16,07,2015
3525407,1402,61277,04-08-2015,04,08,2015
3541337,325,3982,02-07-2015,02,07,2015
3560431,41,2392,04-07-2015,04,07,2015
3633665,2823,43519,16-07-2015,16,07,2015
3633665,2869,1248,18-07-2015,18,07,2015
3602519,44,5814,11-07-2015,11,07,2015
3666585,271,2733,23-07-2015,23,07,2015
3686727,17,402,25-07-2015,25,07,2015
3469707,372,4034,16-06-2015,16,06,2015
3469707,377,2908,18-06-2015,18,06,2015
3668149,46,276,23-07-2015,23,07,2015
3668149,42,328,25-07-2015,25,07,2015
3545075,78,0,02-07-2015,02,07,2015
3640195,0,0,18-07-2015,18,07,2015
3512513,0,89,25-06-2015,25,06,2015
3668183,52,1334,23-07-2015,23,07,2015
3668183,52,1291,25-07-2015,25,07,2015
3554165,1301,25104,03-07-2015,03,07,2015
3554165,1297,4326,04-07-2015,04,07,2015
3618585,0,28,14-07-2015,14,07,2015
3618585,0,18,16-07-2015,16,07,2015
3618585,0,41,04-08-2015,04,08,2015
3618585,0,39,06-08-2015,06,08,2015
3452911,764,15915,11-06-2015,11,06,2015
3452911,749,15939,13-06-2015,13,06,2015
3553111,5782,15395,02-07-2015,02,07,2015
3553111,5779,4816,03-07-2015,03,07,2015
3553111,5777,1577,04-07-2015,04,07,2015
3636087,3691,5242,16-07-2015,16,07,2015
3636087,3811,433,18-07-2015,18,07,2015
3616739,2666,10793,14-07-2015,14,07,2015
3574119,20,4778,07-07-2015,07,07,2015
3607611,163,2464,11-07-2015,11,07,2015
3533649,1583,3265,30-06-2015,30,06,2015
3533649,1591,1540,02-07-2015,02,07,2015
3588193,264,970,09-07-2015,09,07,2015
3558593,0,65,07-07-2015,07,07,2015
3539107,161,372,02-07-2015,02,07,2015
3625135,700,3094,14-07-2015,14,07,2015
3625135,678,2199,16-07-2015,16,07,2015
3550223,209,1212,02-07-2015,02,07,2015
3550223,214,1006,03-07-2015,03,07,2015
3551833,1891,1355,02-07-2015,02,07,2015
3551833,1886,1197,04-07-2015,04,07,2015
3584283,844,7189,07-07-2015,07,07,2015
3584283,848,2552,09-07-2015,09,07,2015
3650223,31,3506,18-07-2015,18,07,2015
3558625,17556,54356,04-07-2015,04,07,2015
3640117,0,0,18-07-2015,18,07,2015
3583943,0,1,07-07-2015,07,07,2015
3583943,0,1,09-07-2015,09,07,2015
3480415,490,2045,18-06-2015,18,06,2015
3596457,146,0,09-07-2015,09,07,2015
3596457,146,0,11-07-2015,11,07,2015
3577427,32,2197,07-07-2015,07,07,2015
3573585,441,45129,07-07-2015,07,07,2015
3557143,124,78,02-07-2015,02,07,2015
3557143,118,75,04-07-2015,04,07,2015
3653247,5837,60712,23-07-2015,23,07,2015
3653247,5841,4154,25-07-2015,25,07,2015
3452901,1629,6978,11-06-2015,11,06,2015
3452901,1634,6175,13-06-2015,13,06,2015
3543257,216,111,02-07-2015,02,07,2015
3627789,0,0,16-07-2015,16,07,2015
3632313,5113,26585,16-07-2015,16,07,2015
3551647,728,139,02-07-2015,02,07,2015
3551647,716,79,04-07-2015,04,07,2015
3611817,2,4757,11-07-2015,11,07,2015
3665121,2101,6,23-07-2015,23,07,2015
3538165,622,16657,30-06-2015,30,06,2015
3538165,616,11551,02-07-2015,02,07,2015
3115361,2301,35149,11-04-2015,11,04,2015
3115361,6953,126835,11-07-2015,11,07,2015
3115361,7024,127168,14-07-2015,14,07,2015
3115361,6819,112853,16-07-2015,16,07,2015
3115361,6960,127895,18-07-2015,18,07,2015
3115361,6910,127103,21-07-2015,21,07,2015
3115361,6983,127962,23-07-2015,23,07,2015
3115361,7045,106317,25-07-2015,25,07,2015
3115361,6907,99752,28-07-2015,28,07,2015
3115361,7068,101843,30-07-2015,30,07,2015
3115361,7060,82067,11-08-2015,11,08,2015
3639663,3324,8609,18-07-2015,18,07,2015
3639663,3353,455,28-07-2015,28,07,2015
3639663,3355,1522,30-07-2015,30,07,2015
3639663,3859,5557,01-08-2015,01,08,2015
3639663,3803,28845,06-08-2015,06,08,2015
3639663,3817,28973,08-08-2015,08,08,2015
3639663,3825,13269,11-08-2015,11,08,2015
3666753,928,1296,23-07-2015,23,07,2015
3523655,44,9,30-06-2015,30,06,2015
3523655,43,2,07-07-2015,07,07,2015
3523655,43,2,09-07-2015,09,07,2015
3542655,90,2131,02-07-2015,02,07,2015
3557835,341,7551,02-07-2015,02,07,2015
3557835,357,6217,04-07-2015,04,07,2015
3557835,355,1991,23-07-2015,23,07,2015
3557835,353,6183,25-07-2015,25,07,2015
3562511,0,0,04-07-2015,04,07,2015
3562511,0,0,28-07-2015,28,07,2015
3562511,0,0,30-07-2015,30,07,2015
3624855,1058,4297,16-07-2015,16,07,2015
3583175,2819,2943,07-07-2015,07,07,2015
3583175,2837,1,09-07-2015,09,07,2015
3592737,23,599,09-07-2015,09,07,2015
3592737,26,216,11-07-2015,11,07,2015
3544883,147,8098,30-06-2015,30,06,2015
3544883,148,4816,02-07-2015,02,07,2015
3544883,9,290,11-07-2015,11,07,2015
3511703,857,5884,25-06-2015,25,06,2015
3511703,868,7255,27-06-2015,27,06,2015
3637323,187,4155,16-07-2015,16,07,2015
3637323,184,2555,18-07-2015,18,07,2015
3639397,837,389,18-07-2015,18,07,2015
3639397,819,1339,04-08-2015,04,08,2015
3639397,825,408,06-08-2015,06,08,2015
3631147,1184,6698,16-07-2015,16,07,2015
3614935,536,19140,11-07-2015,11,07,2015
3527127,0,0,03-07-2015,03,07,2015
3527127,0,0,03-07-2015,03,07,2015
3545295,61,402,02-07-2015,02,07,2015
3545295,63,1078,03-07-2015,03,07,2015
3681599,356,7673,25-07-2015,25,07,2015
3603559,20,36,11-07-2015,11,07,2015
3627791,1536,0,16-07-2015,16,07,2015
3625169,88,3802,14-07-2015,14,07,2015
3625169,84,3562,16-07-2015,16,07,2015
3418115,22,294,06-06-2015,06,06,2015
3586387,225,212,09-07-2015,09,07,2015
3552887,83,4126,02-07-2015,02,07,2015
3552887,82,983,03-07-2015,03,07,2015
3552887,87,448,04-07-2015,04,07,2015
3552887,87,503,06-08-2015,06,08,2015
3552887,84,596,08-08-2015,08,08,2015
3626981,3887,23812,16-07-2015,16,07,2015
3646701,40,322,18-07-2015,18,07,2015
3625267,1,145,14-07-2015,14,07,2015
3625267,1,118,16-07-2015,16,07,2015
3695279,3,18,28-07-2015,28,07,2015
3695279,2,5,30-07-2015,30,07,2015
3695279,3,10,01-08-2015,01,08,2015
3695279,2,6,04-08-2015,04,08,2015
3561791,10133,29539,04-07-2015,04,07,2015
3619387,2856,4642,14-07-2015,14,07,2015
3619387,2739,2924,16-07-2015,16,07,2015
3663257,517,5736,23-07-2015,23,07,2015
3517805,982,17483,27-06-2015,27,06,2015
3624241,40869,77861,14-07-2015,14,07,2015
3624241,0,0,16-07-2015,16,07,2015
3672823,68,504,23-07-2015,23,07,2015
3672823,67,25,25-07-2015,25,07,2015
3570789,1582,443,04-07-2015,04,07,2015
3511311,0,0,25-06-2015,25,06,2015
3569617,3094,12087,04-07-2015,04,07,2015
3616679,2460,36961,14-07-2015,14,07,2015
3672125,1487,6899,23-07-2015,23,07,2015
3672125,1511,808,25-07-2015,25,07,2015
3617203,129,244,14-07-2015,14,07,2015
3617203,125,213,16-07-2015,16,07,2015
3596073,224,25,09-07-2015,09,07,2015
3596073,223,2,11-07-2015,11,07,2015
3607157,0,0,11-07-2015,11,07,2015
3498411,116,1473,23-06-2015,23,06,2015
3591693,14,0,09-07-2015,09,07,2015
3591693,14,0,11-07-2015,11,07,2015
3532309,431,7054,30-06-2015,30,06,2015
3532309,0,0,03-07-2015,03,07,2015
3606019,60,31,11-07-2015,11,07,2015
3559427,3460,65422,07-07-2015,07,07,2015
3682403,637,3841,25-07-2015,25,07,2015
3510327,7322,2569,25-06-2015,25,06,2015
3600875,4528,9954,11-07-2015,11,07,2015
3452109,10169,51012,11-06-2015,11,06,2015
3452109,10455,52719,02-07-2015,02,07,2015
3452109,10466,53268,03-07-2015,03,07,2015
3452109,10510,52928,04-07-2015,04,07,2015
3452109,10760,55748,14-07-2015,14,07,2015
3452109,10347,48242,16-07-2015,16,07,2015
3452109,10717,54528,08-08-2015,08,08,2015
3626461,42,290,16-07-2015,16,07,2015
3670301,483,10461,23-07-2015,23,07,2015
3670301,483,8835,25-07-2015,25,07,2015
3601743,1249,46,11-07-2015,11,07,2015
3593644,650,50994,09-07-2015,09,07,2015
3593644,652,1232,11-07-2015,11,07,2015
3593644,625,1631,06-08-2015,06,08,2015
3541667,1534,3582,02-07-2015,02,07,2015
2772253,357,4771,14-02-2015,14,02,2015
2772253,7745,43932,21-05-2015,21,05,2015
3672639,205,1325,23-07-2015,23,07,2015
3672639,202,2440,25-07-2015,25,07,2015
3558961,9308,193342,04-07-2015,04,07,2015
3305111,0,0,16-05-2015,16,05,2015
3577129,0,0,07-07-2015,07,07,2015
3486877,4431,9588,20-06-2015,20,06,2015
3641633,32,4540,18-07-2015,18,07,2015
3697063,299,833,30-07-2015,30,07,2015
3661495,91,7518,23-07-2015,23,07,2015
3661495,85,5603,28-07-2015,28,07,2015
3661495,92,5559,30-07-2015,30,07,2015
3517625,1867,435,27-06-2015,27,06,2015
3501111,2118,9290,23-06-2015,23,06,2015
3501111,2129,10524,25-06-2015,25,06,2015
3676113,2181,4,25-07-2015,25,07,2015
3596419,33,4429,09-07-2015,09,07,2015
3596419,33,197,11-07-2015,11,07,2015
3643143,1565,120,18-07-2015,18,07,2015
3544913,29,2152,02-07-2015,02,07,2015
3664521,600,15255,23-07-2015,23,07,2015
3585445,1,1545,09-07-2015,09,07,2015
3487972,2319,21672,20-06-2015,20,06,2015
3487972,2397,5577,06-08-2015,06,08,2015
3554867,11380,65099,03-07-2015,03,07,2015
3554867,11350,26702,04-07-2015,04,07,2015
3530079,180,7380,30-06-2015,30,06,2015
3530079,187,7438,02-07-2015,02,07,2015
3530079,187,7591,03-07-2015,03,07,2015
3530079,187,7591,03-07-2015,03,07,2015
3558129,5645,14039,04-07-2015,04,07,2015
3558129,5490,13616,28-07-2015,28,07,2015
3558129,5637,11410,30-07-2015,30,07,2015
3558129,5608,12629,11-08-2015,11,08,2015
3622349,1,2447,14-07-2015,14,07,2015
3622349,0,2313,16-07-2015,16,07,2015
3586595,0,0,09-07-2015,09,07,2015
3616113,2453,7805,14-07-2015,14,07,2015
3579061,391,764,07-07-2015,07,07,2015
3427323,1549,8449,06-06-2015,06,06,2015
3550533,66,1,02-07-2015,02,07,2015
3550533,70,12,06-08-2015,06,08,2015
3573999,3503,571,07-07-2015,07,07,2015
3625609,879,36737,18-07-2015,18,07,2015
3532375,40,35,30-06-2015,30,06,2015
3516153,903,12071,27-06-2015,27,06,2015
2030809,2631,1323,18-07-2014,18,07,2014
2030809,2694,732,19-07-2014,19,07,2014
2030809,2666,127,25-07-2014,25,07,2014
2030809,2686,300,26-07-2014,26,07,2014
2030809,2705,647,27-07-2014,27,07,2014
2030809,2311,457,31-07-2014,31,07,2014
2030809,2655,280,01-08-2014,01,08,2014
2030809,2686,91,02-08-2014,02,08,2014
2030809,2548,5110,20-08-2014,20,08,2014
2030809,2283,478,21-08-2014,21,08,2014
2030809,2595,198,22-08-2014,22,08,2014
2030809,2974,2692,07-10-2014,07,10,2014
2030809,3332,478,08-10-2014,08,10,2014
2030809,2962,97,09-10-2014,09,10,2014
2030809,3365,4491,17-10-2014,17,10,2014
2030809,3383,1021,18-10-2014,18,10,2014
2030809,3380,167,19-10-2014,19,10,2014
2030809,3227,5016,05-11-2014,05,11,2014
2030809,2976,356,06-11-2014,06,11,2014
2030809,3293,1335,07-11-2014,07,11,2014
2030809,3214,61,22-11-2014,22,11,2014
2030809,3242,69,23-11-2014,23,11,2014
2030809,3289,689,24-11-2014,24,11,2014
2030809,3133,7366,02-12-2014,02,12,2014
2030809,3298,177,03-12-2014,03,12,2014
2030809,3039,16,04-12-2014,04,12,2014
2030809,3004,5864,18-12-2014,18,12,2014
2030809,3291,221,20-12-2014,20,12,2014
2030809,3117,7603,03-01-2015,03,01,2015
2030809,2432,5384,20-01-2015,20,01,2015
2030809,2472,1291,22-01-2015,22,01,2015
2030809,2423,2494,03-02-2015,03,02,2015
2030809,2378,253,12-02-2015,12,02,2015
2030809,2378,253,12-02-2015,12,02,2015
2030809,2378,253,12-02-2015,12,02,2015
2030809,2378,253,12-02-2015,12,02,2015
2030809,2278,522,03-03-2015,03,03,2015
2030809,2258,177,05-03-2015,05,03,2015
2030809,2241,96,19-03-2015,19,03,2015
2030809,2849,190,21-03-2015,21,03,2015
2030809,2805,173,02-04-2015,02,04,2015
2030809,2323,5085,16-04-2015,16,04,2015
2030809,2323,5085,16-04-2015,16,04,2015
2030809,2850,6155,18-04-2015,18,04,2015
2030809,2287,3011,19-05-2015,19,05,2015
2030809,2841,651,02-06-2015,02,06,2015
2030809,2868,485,04-06-2015,04,06,2015
2030809,2811,962,16-06-2015,16,06,2015
2030809,2835,717,18-06-2015,18,06,2015
2030809,2821,782,02-07-2015,02,07,2015
2030809,2815,72,04-07-2015,04,07,2015
2030809,2804,562,14-07-2015,14,07,2015
2030809,2722,361,16-07-2015,16,07,2015
2030809,2621,326,08-08-2015,08,08,2015
3482243,167,3356,20-06-2015,20,06,2015
3512771,1514,64276,25-06-2015,25,06,2015
3593634,1539,2201,09-07-2015,09,07,2015
3593634,1541,1080,11-07-2015,11,07,2015
3593634,1497,756,06-08-2015,06,08,2015
3536089,134,10598,02-07-2015,02,07,2015
3642277,52,23186,18-07-2015,18,07,2015
3545149,617,50394,02-07-2015,02,07,2015
3545149,617,35893,03-07-2015,03,07,2015
3603939,82,9,11-07-2015,11,07,2015
3545413,1881,77014,02-07-2015,02,07,2015
3545413,1878,5751,04-07-2015,04,07,2015
3673657,251,1985,23-07-2015,23,07,2015
3673657,256,1397,25-07-2015,25,07,2015
3558943,1842,73762,04-07-2015,04,07,2015
3553091,0,0,02-07-2015,02,07,2015
3553091,0,0,03-07-2015,03,07,2015
3553091,0,0,04-07-2015,04,07,2015
3668577,180,119,23-07-2015,23,07,2015
3668577,182,0,25-07-2015,25,07,2015
3611711,67,62,11-07-2015,11,07,2015
3584901,451,13891,07-07-2015,07,07,2015
3584901,452,13255,09-07-2015,09,07,2015
3596225,26,1065,09-07-2015,09,07,2015
3596225,25,889,11-07-2015,11,07,2015
3461779,0,0,13-06-2015,13,06,2015
3532847,10006,69275,30-06-2015,30,06,2015
3532847,10083,22762,02-07-2015,02,07,2015
3575341,1911,14428,07-07-2015,07,07,2015
3637499,0,0,23-07-2015,23,07,2015
3637499,0,0,25-07-2015,25,07,2015
3585435,0,2,09-07-2015,09,07,2015
3521787,0,0,27-06-2015,27,06,2015
3521787,0,0,02-07-2015,02,07,2015
3521787,0,0,03-07-2015,03,07,2015
3521787,0,0,04-07-2015,04,07,2015
3688225,33,20,28-07-2015,28,07,2015
3616215,473,647,14-07-2015,14,07,2015
3636419,40,11309,16-07-2015,16,07,2015
3636419,44,910,18-07-2015,18,07,2015
3579879,356,14595,07-07-2015,07,07,2015
3579879,363,10280,09-07-2015,09,07,2015
3530789,142,2761,30-06-2015,30,06,2015
3530789,0,0,03-07-2015,03,07,2015
3481081,35,589,18-06-2015,18,06,2015
3549579,155,326,02-07-2015,02,07,2015
3605291,454,67209,11-07-2015,11,07,2015
3614637,1746,221,11-07-2015,11,07,2015
3533933,1299,17,02-07-2015,02,07,2015
3563141,374,22264,04-07-2015,04,07,2015
3530383,15635,72660,30-06-2015,30,06,2015
3530383,0,0,03-07-2015,03,07,2015
3530383,0,0,03-07-2015,03,07,2015
3559057,30389,102990,04-07-2015,04,07,2015
3533005,5575,23860,30-06-2015,30,06,2015
3533005,5617,24719,02-07-2015,02,07,2015
3430681,0,0,09-06-2015,09,06,2015
3430681,0,0,11-06-2015,11,06,2015
3583011,22286,72706,07-07-2015,07,07,2015
3583011,22509,27787,09-07-2015,09,07,2015
3635867,1483,8557,16-07-2015,16,07,2015
3635867,1510,876,18-07-2015,18,07,2015
3538569,41,1,30-06-2015,30,06,2015
3538569,42,1,02-07-2015,02,07,2015
3340233,149,1549,19-05-2015,19,05,2015
3340233,0,0,21-05-2015,21,05,2015
3626081,326,16867,16-07-2015,16,07,2015
3626081,327,16705,28-07-2015,28,07,2015
3626081,340,16851,30-07-2015,30,07,2015
3626081,341,12949,01-08-2015,01,08,2015
3626081,337,15408,04-08-2015,04,08,2015
3626081,339,15301,06-08-2015,06,08,2015
3626081,340,13238,08-08-2015,08,08,2015
3499421,4582,12734,23-06-2015,23,06,2015
3661493,64,7972,23-07-2015,23,07,2015
3661493,59,7770,28-07-2015,28,07,2015
3661493,53,11542,30-07-2015,30,07,2015
3661493,53,7923,01-08-2015,01,08,2015
3530823,507,29076,30-06-2015,30,06,2015
3530823,508,5786,02-07-2015,02,07,2015
3653203,32,270,23-07-2015,23,07,2015
3653203,32,43,25-07-2015,25,07,2015
3689165,2657,61093,28-07-2015,28,07,2015
3689165,2711,59366,01-08-2015,01,08,2015
3639675,57,8731,18-07-2015,18,07,2015
3552531,1347,22066,02-07-2015,02,07,2015
3552531,1360,12817,04-07-2015,04,07,2015
3674753,36543,220166,25-07-2015,25,07,2015
3622969,1319,14835,14-07-2015,14,07,2015
3622969,1309,3008,16-07-2015,16,07,2015
3639667,26,207,18-07-2015,18,07,2015
3688211,77,10,28-07-2015,28,07,2015
3660071,435,1452,25-07-2015,25,07,2015
3505673,301,20046,25-06-2015,25,06,2015
3653083,6179,228383,21-07-2015,21,07,2015
3598041,218,48983,09-07-2015,09,07,2015
3598041,221,475,11-07-2015,11,07,2015
3616941,5,5,14-07-2015,14,07,2015
3616941,5,0,16-07-2015,16,07,2015
3515915,64,1203,27-06-2015,27,06,2015
3689521,1495,5171,28-07-2015,28,07,2015
3662417,176,25391,23-07-2015,23,07,2015
3621807,50,691,14-07-2015,14,07,2015
3621807,49,0,16-07-2015,16,07,2015
3573383,368,0,07-07-2015,07,07,2015
3606837,1532,6187,11-07-2015,11,07,2015
3592001,4868,34286,09-07-2015,09,07,2015
3592001,4893,17970,11-07-2015,11,07,2015
3517671,2988,5235,27-06-2015,27,06,2015
3564525,105,59,04-07-2015,04,07,2015
3482461,38,67,18-06-2015,18,06,2015
3482461,38,0,20-06-2015,20,06,2015
3482461,37,0,28-07-2015,28,07,2015
3581555,14,9545,07-07-2015,07,07,2015
3581555,18,963,09-07-2015,09,07,2015
3616101,5895,10424,14-07-2015,14,07,2015
3658413,313,3162,21-07-2015,21,07,2015
3658413,318,1473,23-07-2015,23,07,2015
3596415,167,0,09-07-2015,09,07,2015
3596415,159,0,11-07-2015,11,07,2015
3552659,88,3005,02-07-2015,02,07,2015
3552659,89,658,04-07-2015,04,07,2015
3606765,1,1861,11-07-2015,11,07,2015
3668137,1,1,23-07-2015,23,07,2015
3668137,1,0,25-07-2015,25,07,2015
3563929,6976,3243,07-07-2015,07,07,2015
3673287,1,64,23-07-2015,23,07,2015
3673287,1,61,25-07-2015,25,07,2015
3604683,7,65,11-07-2015,11,07,2015
3604683,7,74,14-07-2015,14,07,2015
3618591,0,26,14-07-2015,14,07,2015
3618591,0,16,16-07-2015,16,07,2015
3469677,533,3712,16-06-2015,16,06,2015
3469677,537,2319,18-06-2015,18,06,2015
3564805,35418,121873,04-07-2015,04,07,2015
3634905,12112,50010,16-07-2015,16,07,2015
3634905,12202,5160,18-07-2015,18,07,2015
3609365,243,2308,11-07-2015,11,07,2015
3696179,521,5024,28-07-2015,28,07,2015
3696179,516,1367,30-07-2015,30,07,2015
3650725,636,2513,18-07-2015,18,07,2015
3557069,5,0,02-07-2015,02,07,2015
3557069,5,3,03-07-2015,03,07,2015
3557069,6,0,04-07-2015,04,07,2015
3595351,989,5278,09-07-2015,09,07,2015
3595351,982,4669,11-07-2015,11,07,2015
3600627,780,39511,11-07-2015,11,07,2015
3679447,0,320,25-07-2015,25,07,2015
3484267,8,744,20-06-2015,20,06,2015
3647405,2509,14008,21-07-2015,21,07,2015
3545099,476,9378,02-07-2015,02,07,2015
3545099,471,8142,07-07-2015,07,07,2015
3571537,418,8238,07-07-2015,07,07,2015
3557775,1438,50061,02-07-2015,02,07,2015
3557775,1420,44162,04-07-2015,04,07,2015
3557775,1455,47888,23-07-2015,23,07,2015
3557775,1458,46805,25-07-2015,25,07,2015
3530369,225,0,30-06-2015,30,06,2015
3530369,0,0,03-07-2015,03,07,2015
3530369,0,0,03-07-2015,03,07,2015
3530369,0,0,03-07-2015,03,07,2015
3423883,6728,12109,09-06-2015,09,06,2015
3532231,6686,80049,30-06-2015,30,06,2015
3532231,6715,24200,02-07-2015,02,07,2015
3558987,763,11519,04-07-2015,04,07,2015
3597217,388,14461,09-07-2015,09,07,2015
3597217,398,6,11-07-2015,11,07,2015
3654273,57,393,21-07-2015,21,07,2015
3594137,545,6235,09-07-2015,09,07,2015
3594137,536,6144,11-07-2015,11,07,2015
3559069,17247,50551,04-07-2015,04,07,2015
3588481,2092,2569,09-07-2015,09,07,2015
3651903,13,422,18-07-2015,18,07,2015
3530385,154,394,30-06-2015,30,06,2015
3530385,152,114,02-07-2015,02,07,2015
3530385,0,0,03-07-2015,03,07,2015
3328183,0,0,19-05-2015,19,05,2015
3578153,3547,14068,07-07-2015,07,07,2015
